license_id,county,age,birth_date,violation_code,violation_year,violation_month,points
KW131821,Bronx,64,1960-12-06,UNLICENSED OPERATOR,2025,11,0
IN610607,Queens,21,2003-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
ZI711094,Kings,35,1989-12-06,SPEED IN ZONE 1-10,2025,11,3
JB137604,Queens,44,1980-12-06,IMPROPER PASSING,2025,11,3
LC752134,Other,63,1961-12-06,UNINSPECTED VEHICLE,2025,11,0
YG319193,Queens,23,2001-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
TA238360,Bronx,52,1972-12-06,UNLICENSED OPERATOR,2025,11,0
GM854963,Bronx,22,2002-12-07,CHILD SAFETY RESTRAINT,2025,11,3
CE923514,Kings,71,1953-12-06,SPEED IN ZONE 31-40,2025,11,8
TU146282,Other,28,1996-12-06,FAULTY EQUIPMENT,2025,11,0
BR462436,Kings,42,1982-12-07,SPEED OVER 40,2025,11,11
QN692684,Monroe,29,1995-12-07,SPEED IN ZONE 1-10,2025,11,3
ZY906028,Other,75,1949-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
MC464566,Other,39,1985-12-06,SPEED IN ZONE 11-20,2025,11,4
YR923653,Kings,54,1970-12-07,UNINSPECTED VEHICLE,2025,11,0
ER498553,Kings,34,1990-12-07,IMPROPER PASSING,2025,11,3
CD964210,Suffolk,20,2004-12-06,CHILD SAFETY RESTRAINT,2025,11,3
MR770930,Other,20,2004-12-06,SPEED IN ZONE 21-30,2025,11,6
DO072421,Richmond,43,1981-12-06,SPEED IN ZONE 31-40,2025,11,8
WF711895,New York,57,1967-12-07,SPEED IN ZONE 21-30,2025,11,6
ID383145,Monroe,36,1988-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
NN340796,Suffolk,25,1999-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
LR777799,Kings,24,2000-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
HP203410,Other,27,1997-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
XK417475,Richmond,31,1993-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
XU522070,Westchester,54,1970-12-07,SPEED IN ZONE 11-20,2025,11,4
BT874289,New York,24,2000-12-06,SPEED IN ZONE 31-40,2025,11,8
MI835505,New York,30,1994-12-07,UNLICENSED OPERATOR,2025,11,0
ZF674262,Queens,34,1990-12-07,SPEED OVER 40,2025,11,11
JY098986,Erie,26,1998-12-07,UNREGISTERED VEHICLE,2025,11,0
IN856024,Erie,70,1954-12-07,UNLICENSED OPERATOR,2025,11,0
DP092200,Suffolk,24,2000-12-06,SPEED IN ZONE 1-10,2025,11,3
AJ605225,Other,32,1992-12-06,RECKLESS DRIVING,2025,11,5
LE841896,Westchester,63,1961-12-06,FAIL TO SIGNAL,2025,11,2
VZ077414,Nassau,51,1973-12-06,SPEED IN ZONE 11-20,2025,11,4
NA876457,Other,44,1980-12-06,SPEED IN ZONE 31-40,2025,11,8
YK601629,Suffolk,41,1983-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
XO402001,Monroe,25,1999-12-07,IMPROPER PASSING,2025,11,3
YD656711,Queens,22,2002-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
LD081849,Nassau,40,1984-12-06,RECKLESS DRIVING,2025,11,5
EN900416,Monroe,37,1987-12-07,IMPROPER CELL PHONE USE,2025,11,5
IX835324,Other,57,1967-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
KP922161,Queens,23,2001-12-06,SPEED IN ZONE 31-40,2025,11,8
OL914674,Kings,38,1986-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
HM457104,Other,20,2004-12-06,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
RL734127,Suffolk,15,2009-12-06,SPEED IN ZONE 31-40,2025,11,8
HK500415,Other,16,2008-12-06,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
CD726665,Other,48,1976-12-06,IMPROPER CELL PHONE USE,2025,11,5
CA328607,Other,80,1944-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
SI293420,Kings,59,1965-12-06,IMPROPER CELL PHONE USE,2025,11,5
VC401530,Queens,21,2003-12-07,RECKLESS DRIVING,2025,11,5
TT447959,Other,38,1986-12-07,FAULTY EQUIPMENT,2025,11,0
GZ738911,Westchester,66,1958-12-07,UNINSPECTED VEHICLE,2025,11,0
PU020480,Kings,37,1987-12-07,FAULTY EQUIPMENT,2025,11,0
UK293946,Kings,36,1988-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
AO083610,Nassau,22,2002-12-07,IMPROPER TURN,2025,11,2
AD521640,New York,20,2004-12-06,NO SEAT BELT ADULT,2025,11,0
IA059739,New York,44,1980-12-06,NO SEAT BELT ADULT,2025,11,0
FZ885888,Suffolk,54,1970-12-07,FAULTY EQUIPMENT,2025,11,0
ZF143332,Bronx,57,1967-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
HO208693,New York,62,1962-12-07,SPEED IN ZONE 1-10,2025,11,3
VO505228,Suffolk,34,1990-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
JY269067,New York,39,1985-12-06,SPEED IN ZONE 1-10,2025,11,3
FY261806,Kings,61,1963-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
YE233600,New York,51,1973-12-06,UNLICENSED OPERATOR,2025,11,0
VU232826,Suffolk,22,2002-12-07,IMPROPER TURN,2025,11,2
OE648134,Bronx,40,1984-12-06,SPEED IN ZONE 1-10,2025,11,3
FB820731,Suffolk,22,2002-12-07,NO SEAT BELT ADULT,2025,11,0
BQ040472,Kings,22,2002-12-07,DRIVING LEFT OF CENTER,2025,11,3
RF705506,Kings,27,1997-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
FG264879,Westchester,61,1963-12-07,SPEED IN ZONE 21-30,2025,11,6
YA932287,Other,56,1968-12-06,FAULTY EQUIPMENT,2025,11,0
PD896078,Kings,44,1980-12-06,SPEED IN ZONE 11-20,2025,11,4
ID244237,Kings,31,1993-12-06,RECKLESS DRIVING,2025,11,5
JO771000,Other,28,1996-12-06,FAULTY EQUIPMENT,2025,11,0
QO912632,Monroe,27,1997-12-06,SPEED OVER 40,2025,11,11
QT436344,New York,34,1990-12-07,TINTED WINDOW,2025,11,0
BE386311,Queens,19,2005-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
TS683461,Erie,26,1998-12-07,UNREGISTERED VEHICLE,2025,11,0
RO949643,Suffolk,25,1999-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
ZZ240321,Richmond,24,2000-12-06,NO SEAT BELT ADULT,2025,11,0
FH197859,New York,17,2007-12-07,SPEED IN ZONE 31-40,2025,11,8
RC178864,Richmond,28,1996-12-06,FAULTY EQUIPMENT,2025,11,0
XB516772,Kings,28,1996-12-06,SPEED IN ZONE 11-20,2025,11,4
JH649331,Queens,57,1967-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
VW981735,New York,67,1957-12-06,SPEED IN ZONE 11-20,2025,11,4
WY161463,New York,30,1994-12-07,SPEED IN ZONE 11-20,2025,11,4
EA572144,Other,63,1961-12-06,SPEED IN ZONE 11-20,2025,11,4
ZU793774,Onondaga,23,2001-12-06,SPEED IN ZONE 21-30,2025,11,6
MV814930,New York,60,1964-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
WF387503,New York,26,1998-12-07,SPEED IN ZONE 31-40,2025,11,8
MK069584,New York,36,1988-12-06,CHILD SAFETY RESTRAINT,2025,11,3
LR611969,Monroe,44,1980-12-06,NO SEAT BELT ADULT,2025,11,0
OE785568,Kings,20,2004-12-06,RECKLESS DRIVING,2025,11,5
TQ922501,Other,26,1998-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
BY016465,Nassau,32,1992-12-06,UNLICENSED OPERATOR,2025,11,0
IU668887,Nassau,47,1977-12-06,SPEED IN ZONE 11-20,2025,11,4
HS333010,Other,24,2000-12-06,RECKLESS DRIVING,2025,11,5
JP437935,Queens,38,1986-12-07,SPEED IN ZONE 21-30,2025,11,6
DR226110,Kings,27,1997-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
TI475303,Onondaga,25,1999-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
ZX158986,New York,21,2003-12-07,SPEED IN ZONE 11-20,2025,11,4
NE288822,Other,19,2005-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
FL819488,Kings,33,1991-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
UV149210,Other,20,2004-12-06,DRIVING LEFT OF CENTER,2025,11,3
LS685531,Kings,63,1961-12-06,UNLICENSED OPERATOR,2025,11,0
XY805969,Onondaga,22,2002-12-07,FAULTY EQUIPMENT,2025,11,0
PO280363,Suffolk,26,1998-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
NU163523,Other,39,1985-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
JG784902,Nassau,36,1988-12-06,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
II274252,Kings,60,1964-12-06,IMPROPER PASSING,2025,11,3
EM657969,Suffolk,23,2001-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
XC817700,Nassau,37,1987-12-07,DISOBEY TRAFFIC DEVICE,2025,11,2
TU320541,Other,21,2003-12-07,UNLICENSED OPERATOR,2025,11,0
HP818345,Queens,32,1992-12-06,SPEED IN ZONE 21-30,2025,11,6
RU348579,Erie,41,1983-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
GL662973,New York,22,2002-12-07,DISOBEY TRAFFIC DEVICE,2025,11,2
UV104828,Other,47,1977-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
EZ447423,Bronx,34,1990-12-07,SPEED IN ZONE 1-10,2025,11,3
RU664842,Kings,72,1952-12-06,IMPROPER CELL PHONE USE,2025,11,5
HZ008834,Nassau,18,2006-12-07,UNINSPECTED VEHICLE,2025,11,0
KU510934,New York,25,1999-12-07,RECKLESS DRIVING,2025,11,5
BU106959,Queens,58,1966-12-07,UNLICENSED OPERATOR,2025,11,0
JY436397,Other,27,1997-12-06,IMPROPER PASSING,2025,11,3
DK261498,Monroe,22,2002-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
IH744000,Other,37,1987-12-07,CHILD SAFETY RESTRAINT,2025,11,3
OE387692,Other,25,1999-12-07,SPEED OVER 40,2025,11,11
LZ629672,Erie,50,1974-12-07,NO SEAT BELT ADULT,2025,11,0
JL061390,Nassau,34,1990-12-07,TINTED WINDOW,2025,11,0
CC647401,Other,41,1983-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
XD569374,Erie,28,1996-12-06,FAIL TO SIGNAL,2025,11,2
VN701238,New York,41,1983-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
RR384658,Other,50,1974-12-07,SPEED IN ZONE 1-10,2025,11,3
JR490818,New York,47,1977-12-06,NO SEAT BELT ADULT,2025,11,0
YZ713926,Other,32,1992-12-06,IMPROPER TURN,2025,11,2
PT475592,Other,51,1973-12-06,IMPROPER CELL PHONE USE,2025,11,5
AY313715,Kings,21,2003-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
MS482989,Other,53,1971-12-07,DISOBEY TRAFFIC DEVICE,2025,11,2
JE088235,Bronx,39,1985-12-06,FAULTY EQUIPMENT,2025,11,0
DK639151,Other,21,2003-12-07,RECKLESS DRIVING,2025,11,5
FP271977,Erie,32,1992-12-06,IMPROPER PASSING,2025,11,3
TF118470,Queens,35,1989-12-06,UNINSPECTED VEHICLE,2025,11,0
TV316236,New York,26,1998-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
ET030542,Nassau,26,1998-12-07,SPEED IN ZONE 31-40,2025,11,8
ET440042,Other,39,1985-12-06,SPEED IN ZONE 11-20,2025,11,4
FF570135,Nassau,26,1998-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
KP320917,Queens,45,1979-12-07,SPEED IN ZONE 1-10,2025,11,3
RT545073,Suffolk,18,2006-12-07,IMPROPER PASSING,2025,11,3
IF441724,Erie,42,1982-12-07,NO SEAT BELT ADULT,2025,11,0
DB878863,Other,27,1997-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
LJ378297,Monroe,27,1997-12-06,IMPROPER CELL PHONE USE,2025,11,5
ZE607644,Westchester,43,1981-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
IK407830,Kings,34,1990-12-07,UNLICENSED OPERATOR,2025,11,0
MB199523,Kings,48,1976-12-06,FAULTY EQUIPMENT,2025,11,0
QO940927,Suffolk,34,1990-12-07,SPEED IN ZONE 1-10,2025,11,3
BJ443056,Suffolk,22,2002-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
NY293569,Kings,36,1988-12-06,FAIL TO SIGNAL,2025,11,2
PJ096023,Other,32,1992-12-06,DRIVING LEFT OF CENTER,2025,11,3
IS812919,New York,24,2000-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
PF743529,Erie,31,1993-12-06,DRIVING LEFT OF CENTER,2025,11,3
CI234455,Westchester,64,1960-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
WE410156,New York,17,2007-12-07,FAULTY EQUIPMENT,2025,11,0
AE184541,Queens,26,1998-12-07,CHILD SAFETY RESTRAINT,2025,11,3
BW943040,New York,39,1985-12-06,DRIVING LEFT OF CENTER,2025,11,3
OY436036,Queens,34,1990-12-07,FAIL TO SIGNAL,2025,11,2
YF026707,Other,35,1989-12-06,UNREGISTERED VEHICLE,2025,11,0
OJ605731,Other,25,1999-12-07,IMPROPER PASSING,2025,11,3
FI887633,Other,28,1996-12-06,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
SY022875,Other,58,1966-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
MH913611,New York,42,1982-12-07,DISOBEY TRAFFIC DEVICE,2025,11,2
UQ575950,Nassau,41,1983-12-07,SPEED IN ZONE 21-30,2025,11,6
ZN393213,Onondaga,44,1980-12-06,SPEED OVER 40,2025,11,11
HO390887,Other,30,1994-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
GH617133,Kings,24,2000-12-06,SPEED OVER 40,2025,11,11
PA526969,Nassau,39,1985-12-06,IMPROPER TURN,2025,11,2
KW337321,Other,59,1965-12-06,UNINSPECTED VEHICLE,2025,11,0
SR919677,Suffolk,56,1968-12-06,SPEED OVER 40,2025,11,11
NV245893,Nassau,51,1973-12-06,NO SEAT BELT ADULT,2025,11,0
AL372246,Other,59,1965-12-06,SPEED OVER 40,2025,11,11
NW216305,Other,24,2000-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
JQ951787,Queens,28,1996-12-06,SPEED OVER 40,2025,11,11
GW303637,Nassau,20,2004-12-06,SPEED IN ZONE 31-40,2025,11,8
HE422716,Queens,42,1982-12-07,UNLICENSED OPERATOR,2025,11,0
LD279224,Onondaga,64,1960-12-06,IMPROPER TURN,2025,11,2
CT514551,Queens,24,2000-12-06,FAIL TO SIGNAL,2025,11,2
SZ699776,Richmond,21,2003-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
MR335972,Bronx,20,2004-12-06,SPEED IN ZONE 31-40,2025,11,8
IE549696,Kings,33,1991-12-07,RECKLESS DRIVING,2025,11,5
FN796590,Bronx,23,2001-12-06,TINTED WINDOW,2025,11,0
ZI358027,Nassau,19,2005-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
GW346058,Other,18,2006-12-07,FAIL TO SIGNAL,2025,11,2
RY683700,Erie,32,1992-12-06,SPEED IN ZONE 1-10,2025,11,3
GN983084,Nassau,46,1978-12-07,UNLICENSED OPERATOR,2025,11,0
MU740143,New York,41,1983-12-07,NO SEAT BELT ADULT,2025,11,0
UN546797,Queens,33,1991-12-07,UNREGISTERED VEHICLE,2025,11,0
DP771242,Erie,18,2006-12-07,IMPROPER PASSING,2025,11,3
QX707510,Monroe,21,2003-12-07,UNINSPECTED VEHICLE,2025,11,0
MA823378,New York,19,2005-12-06,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
ZN084027,Queens,24,2000-12-06,FAIL TO SIGNAL,2025,11,2
SF069558,Other,20,2004-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
OP782815,Monroe,63,1961-12-06,SPEED IN ZONE 11-20,2025,11,4
IM676331,Suffolk,30,1994-12-07,IMPROPER PASSING,2025,11,3
CF332365,Monroe,63,1961-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
MR257494,Other,52,1972-12-06,CHILD SAFETY RESTRAINT,2025,11,3
HC760074,Kings,47,1977-12-06,TINTED WINDOW,2025,11,0
YU809713,Queens,34,1990-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
PP562173,Suffolk,37,1987-12-07,SPEED IN ZONE 31-40,2025,11,8
EF034934,Other,23,2001-12-06,SPEED IN ZONE 31-40,2025,11,8
AA560320,Bronx,33,1991-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
VV043745,Queens,45,1979-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
NQ923073,Queens,31,1993-12-06,NO SEAT BELT ADULT,2025,11,0
NV454786,Nassau,69,1955-12-07,SPEED IN ZONE 21-30,2025,11,6
YF335116,Queens,21,2003-12-07,FAIL TO SIGNAL,2025,11,2
DA440134,Other,21,2003-12-07,FAULTY EQUIPMENT,2025,11,0
WL681114,Suffolk,34,1990-12-07,SPEED IN ZONE 31-40,2025,11,8
AT754471,Other,58,1966-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
OU571614,Suffolk,21,2003-12-07,SPEED IN ZONE 11-20,2025,11,4
ZN662128,Nassau,40,1984-12-06,DRIVING LEFT OF CENTER,2025,11,3
NO309587,New York,25,1999-12-07,CHILD SAFETY RESTRAINT,2025,11,3
FL169605,Nassau,40,1984-12-06,TINTED WINDOW,2025,11,0
YS648856,Queens,61,1963-12-07,DRIVING LEFT OF CENTER,2025,11,3
YX619059,Other,50,1974-12-07,UNINSPECTED VEHICLE,2025,11,0
VJ279107,Westchester,30,1994-12-07,SPEED IN ZONE 21-30,2025,11,6
IS099935,Other,22,2002-12-07,FAULTY EQUIPMENT,2025,11,0
GP606440,Other,35,1989-12-06,TINTED WINDOW,2025,11,0
NZ407150,Kings,36,1988-12-06,SPEED IN ZONE 1-10,2025,11,3
AW936204,Kings,58,1966-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
QI609664,Kings,49,1975-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
TL371391,New York,31,1993-12-06,IMPROPER PASSING,2025,11,3
OH610965,Kings,70,1954-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
ZQ575944,Other,62,1962-12-07,SPEED IN ZONE 1-10,2025,11,3
PO449105,Nassau,44,1980-12-06,TINTED WINDOW,2025,11,0
BN576188,Erie,31,1993-12-06,CHILD SAFETY RESTRAINT,2025,11,3
TH082184,Queens,19,2005-12-06,SPEED IN ZONE 1-10,2025,11,3
TK438827,Queens,40,1984-12-06,UNLICENSED OPERATOR,2025,11,0
GL130016,Nassau,28,1996-12-06,SPEED IN ZONE 31-40,2025,11,8
MC640924,Other,45,1979-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
DF788544,Kings,33,1991-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
ED604563,Bronx,27,1997-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
WQ311216,Other,27,1997-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
GP256386,Kings,22,2002-12-07,UNREGISTERED VEHICLE,2025,11,0
SD620493,Bronx,38,1986-12-07,UNINSPECTED VEHICLE,2025,11,0
UA862913,Nassau,29,1995-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
RL289463,Richmond,23,2001-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
JB900787,Kings,42,1982-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
PB771959,Nassau,32,1992-12-06,SPEED IN ZONE 21-30,2025,11,6
WM780969,Queens,15,2009-12-06,UNREGISTERED VEHICLE,2025,11,0
WX816413,New York,63,1961-12-06,IMPROPER PASSING,2025,11,3
LD615402,Other,65,1959-12-07,DRIVING LEFT OF CENTER,2025,11,3
UK649836,Kings,17,2007-12-07,SPEED IN ZONE 11-20,2025,11,4
FY110147,Nassau,18,2006-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
NH108249,Other,19,2005-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
SE751420,Onondaga,33,1991-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
RT015529,Other,59,1965-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
TP717283,New York,39,1985-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
OZ966798,Kings,20,2004-12-06,TINTED WINDOW,2025,11,0
JK855541,Westchester,28,1996-12-06,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
WH901777,Other,42,1982-12-07,SPEED IN ZONE 21-30,2025,11,6
KA150839,Westchester,27,1997-12-06,CHILD SAFETY RESTRAINT,2025,11,3
EX286849,Westchester,35,1989-12-06,DRIVING LEFT OF CENTER,2025,11,3
SU257775,Suffolk,18,2006-12-07,DRIVING LEFT OF CENTER,2025,11,3
TN433353,Westchester,27,1997-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
RP471308,Other,41,1983-12-07,SPEED IN ZONE 11-20,2025,11,4
VN782685,New York,41,1983-12-07,NO SEAT BELT ADULT,2025,11,0
IS812919,New York,24,2000-12-06,DRIVING LEFT OF CENTER,2025,11,3
XZ404711,Nassau,42,1982-12-07,IMPROPER CELL PHONE USE,2025,11,5
UJ278914,Erie,41,1983-12-07,NO SEAT BELT ADULT,2025,11,0
FH604655,Queens,31,1993-12-06,SPEED IN ZONE 1-10,2025,11,3
PP417919,Other,45,1979-12-07,FAIL TO SIGNAL,2025,11,2
KM794383,Onondaga,30,1994-12-07,UNREGISTERED VEHICLE,2025,11,0
TC968568,Queens,38,1986-12-07,FAIL TO SIGNAL,2025,11,2
MB059085,Richmond,45,1979-12-07,UNLICENSED OPERATOR,2025,11,0
OH131502,Queens,22,2002-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
KW161701,Nassau,26,1998-12-07,IMPROPER TURN,2025,11,2
XO720532,Other,22,2002-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
LX878012,Suffolk,56,1968-12-06,IMPROPER CELL PHONE USE,2025,11,5
ZO833367,Monroe,19,2005-12-06,IMPROPER PASSING,2025,11,3
LH360241,Erie,29,1995-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
YA783324,Other,28,1996-12-06,RECKLESS DRIVING,2025,11,5
PT968395,Monroe,26,1998-12-07,FAIL TO SIGNAL,2025,11,2
UY051405,Nassau,43,1981-12-06,DRIVING LEFT OF CENTER,2025,11,3
KU055967,Queens,41,1983-12-07,RECKLESS DRIVING,2025,11,5
OI221839,Queens,30,1994-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
SI986062,Suffolk,30,1994-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
CZ707961,Other,29,1995-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
XY547928,Kings,34,1990-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
UQ869800,Suffolk,21,2003-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
OI359129,Richmond,38,1986-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
PE092601,Nassau,49,1975-12-07,SPEED IN ZONE 31-40,2025,11,8
QF341647,Bronx,18,2006-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
KE136605,New York,32,1992-12-06,UNINSPECTED VEHICLE,2025,11,0
YQ653236,Queens,22,2002-12-07,TINTED WINDOW,2025,11,0
JB350021,Richmond,23,2001-12-06,UNINSPECTED VEHICLE,2025,11,0
NG631316,Other,18,2006-12-07,UNREGISTERED VEHICLE,2025,11,0
QI857627,Richmond,22,2002-12-07,UNINSPECTED VEHICLE,2025,11,0
OO930123,Other,66,1958-12-07,UNLICENSED OPERATOR,2025,11,0
GU649919,Bronx,22,2002-12-07,CHILD SAFETY RESTRAINT,2025,11,3
VL204112,Queens,44,1980-12-06,UNINSPECTED VEHICLE,2025,11,0
TC526923,Kings,28,1996-12-06,RECKLESS DRIVING,2025,11,5
PT815886,Kings,41,1983-12-07,UNLICENSED OPERATOR,2025,11,0
DN688300,Queens,30,1994-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
EM252758,Westchester,35,1989-12-06,UNREGISTERED VEHICLE,2025,11,0
DL386188,Bronx,34,1990-12-07,SPEED IN ZONE 31-40,2025,11,8
UT924172,Other,64,1960-12-06,UNINSPECTED VEHICLE,2025,11,0
QL666973,Westchester,55,1969-12-06,NO SEAT BELT ADULT,2025,11,0
PL418082,Other,22,2002-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
LG561502,Suffolk,23,2001-12-06,FAIL TO SIGNAL,2025,11,2
OH392465,Richmond,43,1981-12-06,NO SEAT BELT ADULT,2025,11,0
ZC796712,Kings,27,1997-12-06,UNINSPECTED VEHICLE,2025,11,0
YS246534,Other,33,1991-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
ZN473092,Suffolk,28,1996-12-06,SPEED IN ZONE 1-10,2025,11,3
SQ200369,Other,24,2000-12-06,FAULTY EQUIPMENT,2025,11,0
FN788089,Bronx,43,1981-12-06,IMPROPER TURN,2025,11,2
QL549648,Queens,44,1980-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
SZ910503,Kings,51,1973-12-06,SPEED IN ZONE 1-10,2025,11,3
ZP094127,Other,24,2000-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
PZ262942,Kings,25,1999-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
WP702704,Other,60,1964-12-06,UNINSPECTED VEHICLE,2025,11,0
MF504054,Bronx,25,1999-12-07,FAULTY EQUIPMENT,2025,11,0
AS737296,Other,42,1982-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
PV730254,New York,26,1998-12-07,RECKLESS DRIVING,2025,11,5
VA036692,Westchester,49,1975-12-07,IMPROPER CELL PHONE USE,2025,11,5
ZX633926,Queens,18,2006-12-07,UNREGISTERED VEHICLE,2025,11,0
KZ311446,Queens,59,1965-12-06,SPEED IN ZONE 31-40,2025,11,8
JC917232,New York,20,2004-12-06,SPEED OVER 40,2025,11,11
XP449450,Other,40,1984-12-06,UNREGISTERED VEHICLE,2025,11,0
WS862812,Queens,27,1997-12-06,TINTED WINDOW,2025,11,0
SZ910503,Kings,51,1973-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
TH261379,Other,39,1985-12-06,FAULTY EQUIPMENT,2025,11,0
WY560946,Bronx,34,1990-12-07,NO SEAT BELT ADULT,2025,11,0
NU723161,New York,26,1998-12-07,IMPROPER TURN,2025,11,2
GS043119,Nassau,64,1960-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
GC744083,New York,23,2001-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
NS827835,Other,22,2002-12-07,IMPROPER CELL PHONE USE,2025,11,5
XR353002,Erie,26,1998-12-07,IMPROPER TURN,2025,11,2
UF990976,Kings,26,1998-12-07,UNREGISTERED VEHICLE,2025,11,0
PP105034,Other,20,2004-12-06,UNREGISTERED VEHICLE,2025,11,0
DJ888471,Other,31,1993-12-06,UNREGISTERED VEHICLE,2025,11,0
UB277734,Other,57,1967-12-07,UNLICENSED OPERATOR,2025,11,0
KT872733,Kings,55,1969-12-06,NO SEAT BELT ADULT,2025,11,0
UH176164,Other,54,1970-12-07,NO SEAT BELT ADULT,2025,11,0
